median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
6.88E+04,2.22E+00,3.80E+01,1.42E+03,4.11E+02,1.23E+03,3.97E+02,3.8130000000000003e+001 -1.2126000000000001e+002,
7.38E+04,1.86E+00,2.70E+01,1.82E+03,4.59E+02,1.18E+03,4.28E+02,3.8119999999999997e+001 -1.2126000000000001e+002,
9.11E+04,3.30E+00,2.50E+01,1.31E+03,2.70E+02,7.89E+02,2.35E+02,3.8130000000000003e+001 -1.2125000000000000e+002,
1.51E+05,4.24E+00,4.00E+00,2.06E+03,3.66E+02,9.33E+02,3.16E+02,3.8109999999999999e+001 -1.2126000000000001e+002,
1.15E+05,3.13E+00,8.00E+00,2.77E+03,6.42E+02,1.61E+03,6.33E+02,3.8109999999999999e+001 -1.2126000000000001e+002,
1.33E+05,2.30E+00,1.60E+01,1.17E+03,2.42E+02,4.64E+02,2.61E+02,3.8140000000000001e+001 -1.2125000000000000e+002,
1.17E+05,3.53E+00,1.00E+01,3.37E+03,6.65E+02,1.82E+03,6.54E+02,3.8140000000000001e+001 -1.2126000000000001e+002,
8.29E+04,1.75E+00,3.50E+01,2.61E+03,6.85E+02,2.02E+03,6.18E+02,3.8130000000000003e+001 -1.2127000000000000e+002,
8.31E+04,2.09E+00,2.50E+01,2.55E+03,6.75E+02,2.05E+03,6.48E+02,3.8130000000000003e+001 -1.2126000000000001e+002,
1.13E+05,3.39E+00,2.80E+01,2.59E+03,4.87E+02,1.37E+03,4.57E+02,3.8219999999999999e+001 -1.2123999999999999e+002,
1.51E+05,3.48E+00,2.40E+01,4.41E+03,7.76E+02,2.04E+03,7.32E+02,3.8159999999999997e+001 -1.2122000000000000e+002,
2.44E+05,4.09E+00,1.90E+01,1.34E+03,2.36E+02,7.44E+02,2.25E+02,3.8170000000000002e+001 -1.2128000000000000e+002,
1.47E+05,3.64E+00,2.70E+01,2.64E+03,4.67E+02,1.46E+03,4.44E+02,3.8210000000000001e+001 -1.2131999999999999e+002,
1.23E+05,2.49E+00,3.10E+01,1.95E+03,3.66E+02,9.99E+02,3.16E+02,3.8159999999999997e+001 -1.2116000000000000e+002,
1.14E+05,3.58E+00,1.40E+01,2.59E+03,4.97E+02,1.37E+03,4.79E+02,3.8159999999999997e+001 -1.2114000000000000e+002,
2.00E+05,3.65E+00,1.30E+01,6.51E+02,1.02E+02,3.01E+02,1.04E+02,3.8250000000000000e+001 -1.2106000000000000e+002,
1.74E+05,4.04E+00,1.80E+01,4.18E+03,7.00E+02,2.16E+03,6.99E+02,3.8210000000000001e+001 -1.2115000000000001e+002,
1.66E+05,2.99E+00,1.90E+01,3.33E+03,5.61E+02,1.54E+03,5.11E+02,3.8140000000000001e+001 -1.2105000000000000e+002,
1.05E+05,2.45E+00,2.30E+01,7.62E+02,1.40E+02,3.58E+02,1.41E+02,3.8189999999999998e+001 -1.2109000000000000e+002,
1.65E+05,3.77E+00,2.70E+01,2.40E+03,4.35E+02,1.09E+03,4.44E+02,3.8130000000000003e+001 -1.2119000000000000e+002,
1.61E+05,4.81E+00,2.10E+01,2.33E+03,3.77E+02,1.07E+03,3.32E+02,3.8070000000000000e+001 -1.2118000000000001e+002,
1.77E+05,4.71E+00,2.70E+01,1.68E+03,2.88E+02,8.73E+02,2.58E+02,3.8000000000000000e+001 -1.2097000000000000e+002,
1.57E+05,3.27E+00,1.70E+01,2.47E+03,4.80E+02,1.65E+03,4.53E+02,3.7930000000000000e+001 -1.2105000000000000e+002,
1.88E+05,2.92E+00,3.20E+01,1.08E+03,1.88E+02,4.71E+02,1.78E+02,3.8039999999999999e+001 -1.2111000000000000e+002,
1.52E+05,4.52E+00,2.10E+01,2.06E+03,3.42E+02,1.02E+03,3.59E+02,3.8030000000000001e+001 -1.2109000000000000e+002,
1.59E+05,3.43E+00,3.60E+01,6.83E+02,1.59E+02,5.05E+02,1.41E+02,3.8000000000000000e+001 -1.2112000000000000e+002,
1.13E+05,2.91E+00,3.20E+01,2.56E+03,5.13E+02,1.20E+03,4.59E+02,3.7799999999999997e+001 -1.2098999999999999e+002,
1.41E+05,3.61E+00,1.30E+01,4.03E+03,7.44E+02,2.25E+03,7.66E+02,3.7799999999999997e+001 -1.2100000000000000e+002,
1.11E+05,2.79E+00,2.00E+01,2.46E+03,4.91E+02,1.23E+03,4.81E+02,3.7789999999999999e+001 -1.2098000000000000e+002,
1.42E+05,2.88E+00,2.80E+01,2.37E+03,4.30E+02,1.23E+03,4.03E+02,3.7840000000000003e+001 -1.2097000000000000e+002,
1.58E+05,3.85E+00,3.20E+01,2.26E+03,4.16E+02,1.16E+03,4.04E+02,3.7770000000000003e+001 -1.2095999999999999e+002,
2.00E+05,2.56E+00,3.20E+01,2.92E+03,5.28E+02,1.47E+03,4.73E+02,3.7780000000000001e+001 -1.2104000000000001e+002,
1.69E+05,2.68E+00,2.40E+01,1.71E+03,3.28E+02,1.26E+03,3.24E+02,3.7859999999999999e+001 -1.2106000000000000e+002,
9.71E+04,2.46E+00,3.10E+01,6.77E+02,1.44E+02,5.23E+02,1.59E+02,3.7740000000000002e+001 -1.2113000000000000e+002,
9.09E+04,3.46E+00,2.80E+01,4.09E+02,1.04E+02,2.44E+02,9.80E+01,3.7740000000000002e+001 -1.2113000000000000e+002,
1.02E+05,2.39E+00,3.50E+01,1.11E+03,2.27E+02,5.73E+02,2.10E+02,3.7729999999999997e+001 -1.2112000000000000e+002,
1.35E+05,3.60E+00,2.10E+01,2.38E+03,4.75E+02,1.18E+03,4.41E+02,3.7740000000000002e+001 -1.2113000000000000e+002,
1.26E+05,3.32E+00,4.00E+01,1.13E+03,2.20E+02,6.67E+02,2.35E+02,3.7729999999999997e+001 -1.2113000000000000e+002,
1.83E+05,4.42E+00,1.10E+01,3.89E+03,5.99E+02,1.61E+03,5.29E+02,3.7740000000000002e+001 -1.2111000000000000e+002,
1.49E+05,3.36E+00,3.50E+01,1.85E+03,3.31E+02,9.58E+02,3.40E+02,3.7799999999999997e+001 -1.2109999999999999e+002,
1.92E+05,4.18E+00,2.20E+01,2.61E+03,4.11E+02,1.25E+03,3.97E+02,3.7759999999999998e+001 -1.2111000000000000e+002,
1.39E+05,3.44E+00,7.00E+00,4.96E+03,9.41E+02,3.01E+03,9.15E+02,3.7729999999999997e+001 -1.2116000000000000e+002,
1.82E+05,3.40E+00,2.20E+01,2.43E+03,4.17E+02,1.29E+03,3.91E+02,3.7759999999999998e+001 -1.2125000000000000e+002,
1.66E+05,2.64E+00,3.40E+01,2.12E+03,3.87E+02,1.31E+03,3.68E+02,3.7719999999999999e+001 -1.2122000000000000e+002,
1.26E+05,3.64E+00,1.70E+01,2.88E+03,5.42E+02,1.80E+03,5.30E+02,3.7810000000000002e+001 -1.2122000000000000e+002,
9.44E+04,2.12E+00,2.80E+01,2.61E+03,5.76E+02,1.72E+03,5.54E+02,3.7799999999999997e+001 -1.2122000000000000e+002,
9.19E+04,2.13E+00,3.70E+01,1.04E+03,2.22E+02,5.21E+02,2.11E+02,3.7799999999999997e+001 -1.2122000000000000e+002,
1.24E+05,3.00E+00,1.80E+01,2.40E+03,4.98E+02,1.53E+03,5.06E+02,3.7810000000000002e+001 -1.2120999999999999e+002,
9.42E+04,2.74E+00,3.10E+01,6.99E+02,1.86E+02,4.60E+02,1.70E+02,3.7799999999999997e+001 -1.2120999999999999e+002,
1.21E+05,2.18E+00,4.40E+01,3.00E+02,7.20E+01,1.60E+02,7.30E+01,3.7799999999999997e+001 -1.2120999999999999e+002,
1.02E+05,1.49E+00,4.50E+01,3.70E+02,8.40E+01,1.67E+02,7.00E+01,3.7799999999999997e+001 -1.2120999999999999e+002,
9.69E+04,1.67E+00,3.30E+01,8.11E+02,1.85E+02,4.46E+02,1.98E+02,3.7789999999999999e+001 -1.2120999999999999e+002,
9.92E+04,2.61E+00,3.30E+01,1.86E+03,4.29E+02,9.71E+02,3.89E+02,3.7799999999999997e+001 -1.2120999999999999e+002,
1.72E+05,5.19E+00,8.00E+00,1.88E+03,2.98E+02,9.99E+02,3.01E+02,3.7810000000000002e+001 -1.2120999999999999e+002,
1.35E+05,3.75E+00,2.80E+01,3.26E+03,5.76E+02,1.51E+03,5.67E+02,3.7799999999999997e+001 -1.2120000000000000e+002,
1.31E+05,3.56E+00,2.40E+01,1.70E+03,3.44E+02,9.27E+02,3.13E+02,3.7799999999999997e+001 -1.2120000000000000e+002,
1.02E+05,2.48E+00,3.60E+01,8.66E+02,1.60E+02,5.02E+02,1.49E+02,3.7789999999999999e+001 -1.2120000000000000e+002,
1.02E+05,4.10E+00,3.70E+01,3.11E+02,6.10E+01,1.71E+02,5.40E+01,3.7799999999999997e+001 -1.2120000000000000e+002,
1.64E+05,5.04E+00,1.20E+01,3.67E+03,6.40E+02,2.17E+03,6.52E+02,3.7810000000000002e+001 -1.2120999999999999e+002,
1.12E+05,3.54E+00,2.20E+01,1.28E+03,2.56E+02,3.08E+03,2.39E+02,3.7880000000000003e+001 -1.2117000000000000e+002,
1.98E+05,3.85E+00,3.50E+01,2.51E+03,4.06E+02,1.32E+03,3.98E+02,3.7820000000000000e+001 -1.2117000000000000e+002,
1.61E+05,4.44E+00,1.80E+01,3.42E+03,5.80E+02,1.91E+03,5.62E+02,3.7829999999999998e+001 -1.2120000000000000e+002,
2.13E+05,7.37E+00,2.60E+01,3.95E+02,7.40E+01,1.93E+02,7.20E+01,3.7810000000000002e+001 -1.2120000000000000e+002,
1.75E+05,2.73E+00,8.00E+00,4.02E+03,8.57E+02,1.96E+03,7.82E+02,3.7810000000000002e+001 -1.2119000000000000e+002,
1.13E+05,1.95E+00,1.60E+01,1.33E+03,2.86E+02,5.09E+02,2.97E+02,3.7789999999999999e+001 -1.2118000000000001e+002,
1.06E+05,3.38E+00,4.00E+00,5.80E+01,2.90E+01,7.90E+01,2.90E+01,3.7780000000000001e+001 -1.2120000000000000e+002,
1.58E+05,4.82E+00,2.00E+01,2.73E+02,4.90E+01,1.49E+02,4.90E+01,3.7780000000000001e+001 -1.2123000000000000e+002,
1.95E+05,4.08E+00,7.00E+00,5.15E+03,8.67E+02,2.55E+03,8.05E+02,3.7789999999999999e+001 -1.2123999999999999e+002,
1.74E+05,2.71E+00,1.60E+01,1.85E+03,3.90E+02,1.01E+03,3.62E+02,3.7789999999999999e+001 -1.2127000000000000e+002,
7.41E+04,1.61E+00,1.30E+01,3.35E+02,8.90E+01,2.47E+02,7.70E+01,3.7799999999999997e+001 -1.2122000000000000e+002,
1.05E+05,1.72E+00,3.60E+01,1.05E+03,2.21E+02,7.12E+02,2.12E+02,3.7789999999999999e+001 -1.2122000000000000e+002,
1.02E+05,2.50E+00,3.80E+01,2.15E+03,4.51E+02,1.32E+03,4.57E+02,3.7789999999999999e+001 -1.2122000000000000e+002,
1.18E+05,4.08E+00,2.10E+01,1.92E+03,3.73E+02,1.13E+03,3.72E+02,3.7789999999999999e+001 -1.2123000000000000e+002,
1.69E+05,4.48E+00,5.00E+00,3.11E+03,4.77E+02,1.55E+03,4.43E+02,3.7789999999999999e+001 -1.2122000000000000e+002,
1.17E+05,2.77E+00,2.30E+01,1.99E+03,4.24E+02,1.20E+03,3.89E+02,3.7789999999999999e+001 -1.2123000000000000e+002,
1.31E+05,2.23E+00,1.10E+01,2.45E+03,6.65E+02,1.16E+03,5.33E+02,3.7799999999999997e+001 -1.2123000000000000e+002,
1.61E+05,3.56E+00,6.00E+00,3.88E+03,8.00E+02,2.32E+03,7.87E+02,3.7810000000000002e+001 -1.2123999999999999e+002,
1.37E+05,4.24E+00,1.50E+01,2.91E+03,5.37E+02,1.89E+03,5.57E+02,3.7810000000000002e+001 -1.2123000000000000e+002,
1.22E+05,4.01E+00,2.00E+01,1.81E+03,3.52E+02,1.19E+03,3.27E+02,3.7810000000000002e+001 -1.2122000000000000e+002,
1.42E+05,3.20E+00,1.30E+01,4.45E+03,9.49E+02,2.74E+03,9.37E+02,3.7820000000000000e+001 -1.2122000000000000e+002,
1.49E+05,5.56E+00,1.60E+01,2.09E+03,3.42E+02,1.24E+03,3.45E+02,3.7810000000000002e+001 -1.2123000000000000e+002,
1.39E+05,4.68E+00,8.00E+00,1.29E+03,2.35E+02,8.67E+02,2.39E+02,3.7820000000000000e+001 -1.2123000000000000e+002,
1.55E+05,4.93E+00,1.40E+01,1.85E+03,3.25E+02,1.03E+03,3.09E+02,3.7820000000000000e+001 -1.2123000000000000e+002,
1.56E+05,4.02E+00,2.80E+01,1.35E+03,2.41E+02,7.13E+02,2.25E+02,3.7840000000000003e+001 -1.2123000000000000e+002,
1.58E+05,5.10E+00,9.00E+00,6.17E+03,9.59E+02,3.38E+03,9.45E+02,3.7820000000000000e+001 -1.2123999999999999e+002,
1.20E+05,2.24E+00,3.50E+01,1.03E+03,2.06E+02,6.04E+02,1.92E+02,3.7850000000000001e+001 -1.2130000000000000e+002,
1.79E+05,3.14E+00,3.60E+01,2.84E+02,5.30E+01,1.30E+02,4.70E+01,3.7810000000000002e+001 -1.2131000000000000e+002,
4.75E+05,3.73E+00,6.00E+00,1.10E+02,2.60E+01,6.90E+01,2.40E+01,3.7799999999999997e+001 -1.2129000000000001e+002,
1.28E+05,2.65E+00,2.60E+01,1.17E+03,2.38E+02,8.30E+02,2.16E+02,3.7820000000000000e+001 -1.2127000000000000e+002,
8.63E+04,2.52E+00,3.20E+01,6.96E+02,1.51E+02,4.43E+02,1.44E+02,3.7829999999999998e+001 -1.2128000000000000e+002,
1.19E+05,3.65E+00,1.00E+01,9.21E+03,1.77E+03,5.94E+03,1.67E+03,3.7820000000000000e+001 -1.2128000000000000e+002,
2.23E+05,4.13E+00,1.90E+01,2.61E+03,4.74E+02,1.29E+03,4.52E+02,3.7770000000000003e+001 -1.2137000000000000e+002,
3.22E+05,4.15E+00,2.00E+01,2.71E+03,4.77E+02,1.24E+03,4.74E+02,3.7740000000000002e+001 -1.2140000000000001e+002,
1.64E+05,2.62E+00,2.40E+01,8.07E+02,1.74E+02,5.85E+02,1.66E+02,3.7780000000000001e+001 -1.2143000000000001e+002,
2.74E+05,5.02E+00,1.90E+01,2.36E+03,3.73E+02,1.26E+03,3.90E+02,3.7770000000000003e+001 -1.2148000000000000e+002,
3.27E+05,4.32E+00,1.80E+01,1.54E+03,2.72E+02,8.25E+02,2.86E+02,3.7750000000000000e+001 -1.2152000000000000e+002,
2.23E+05,5.16E+00,2.00E+01,2.04E+03,3.73E+02,8.62E+02,3.30E+02,3.7729999999999997e+001 -1.2145999999999999e+002,
2.40E+05,5.75E+00,2.00E+00,2.24E+03,3.21E+02,7.66E+02,2.19E+02,3.7719999999999999e+001 -1.2145000000000000e+002,
2.15E+05,6.04E+00,5.00E+00,1.37E+03,1.96E+02,5.91E+02,1.56E+02,3.7700000000000003e+001 -1.2144000000000000e+002,
1.71E+05,4.37E+00,7.00E+00,8.30E+03,1.43E+03,4.19E+03,1.27E+03,3.7710000000000001e+001 -1.2142000000000000e+002,
1.62E+05,4.19E+00,1.80E+01,5.50E+03,1.05E+03,2.96E+03,1.01E+03,3.7759999999999998e+001 -1.2142000000000000e+002,
1.21E+05,3.52E+00,3.30E+01,2.00E+03,3.68E+02,1.06E+03,3.90E+02,3.7750000000000000e+001 -1.2142000000000000e+002,
1.34E+05,4.80E+00,4.50E+01,8.18E+02,1.44E+02,3.40E+02,1.38E+02,3.7740000000000002e+001 -1.2142000000000000e+002,
1.53E+05,2.83E+00,3.80E+01,7.73E+02,1.47E+02,3.20E+02,1.34E+02,3.7740000000000002e+001 -1.2142000000000000e+002,
1.53E+05,3.15E+00,3.50E+01,7.96E+02,1.32E+02,3.13E+02,1.52E+02,3.7740000000000002e+001 -1.2142000000000000e+002,
1.29E+05,4.37E+00,3.30E+01,1.33E+03,2.66E+02,6.83E+02,2.33E+02,3.7750000000000000e+001 -1.2142000000000000e+002,
1.32E+05,3.13E+00,3.40E+01,1.28E+03,2.68E+02,7.54E+02,2.94E+02,3.7750000000000000e+001 -1.2143000000000001e+002,
1.27E+05,2.75E+00,4.10E+01,1.72E+03,3.25E+02,8.55E+02,3.03E+02,3.7750000000000000e+001 -1.2143000000000001e+002,
1.18E+05,3.36E+00,4.20E+01,1.21E+03,2.78E+02,6.99E+02,2.79E+02,3.7750000000000000e+001 -1.2143000000000001e+002,
1.20E+05,3.09E+00,5.20E+01,8.76E+02,1.70E+02,4.26E+02,1.79E+02,3.7740000000000002e+001 -1.2143000000000001e+002,
1.10E+05,3.58E+00,4.00E+01,8.59E+02,1.96E+02,4.27E+02,1.76E+02,3.7740000000000002e+001 -1.2143000000000001e+002,
1.25E+05,2.14E+00,3.00E+01,1.91E+03,4.51E+02,1.07E+03,3.88E+02,3.7750000000000000e+001 -1.2143000000000001e+002,
1.48E+05,3.63E+00,7.00E+00,2.13E+03,5.08E+02,1.36E+03,4.64E+02,3.7759999999999998e+001 -1.2143000000000001e+002,
1.95E+05,5.04E+00,5.00E+00,7.26E+03,1.29E+03,3.67E+03,1.15E+03,3.7759999999999998e+001 -1.2144000000000000e+002,
1.65E+05,4.62E+00,1.50E+01,3.85E+03,6.77E+02,2.36E+03,6.35E+02,3.7750000000000000e+001 -1.2145000000000000e+002,
1.42E+05,3.51E+00,3.30E+01,1.88E+03,3.63E+02,9.70E+02,3.81E+02,3.7740000000000002e+001 -1.2144000000000000e+002,
1.51E+05,4.28E+00,2.90E+01,9.18E+02,1.59E+02,4.17E+02,1.66E+02,3.7750000000000000e+001 -1.2144000000000000e+002,
1.71E+05,3.48E+00,1.60E+01,2.23E+03,4.58E+02,1.20E+03,4.45E+02,3.7750000000000000e+001 -1.2144000000000000e+002,
1.03E+05,1.20E+00,1.90E+01,1.39E+03,3.67E+02,9.15E+02,3.55E+02,3.7740000000000002e+001 -1.2142000000000000e+002,
1.08E+05,1.69E+00,5.20E+01,9.66E+02,2.47E+02,5.89E+02,2.28E+02,3.7740000000000002e+001 -1.2143000000000001e+002,
1.12E+05,1.73E+00,5.20E+01,9.94E+02,2.58E+02,6.23E+02,2.64E+02,3.7740000000000002e+001 -1.2143000000000001e+002,
1.13E+05,3.13E+00,2.50E+01,4.56E+02,1.16E+02,3.70E+02,1.06E+02,3.7740000000000002e+001 -1.2144000000000000e+002,
2.08E+05,5.33E+00,7.00E+00,8.36E+03,1.31E+03,3.91E+03,1.07E+03,3.7729999999999997e+001 -1.2144000000000000e+002,
1.35E+05,3.00E+00,4.00E+01,1.72E+03,3.91E+02,1.31E+03,3.88E+02,3.7729999999999997e+001 -1.2143000000000001e+002,
1.97E+05,5.99E+00,2.00E+00,2.68E+03,3.93E+02,8.83E+02,2.71E+02,3.7729999999999997e+001 -1.2142000000000000e+002,
6.30E+04,1.98E+00,2.20E+01,1.63E+03,4.04E+02,4.40E+03,3.58E+02,3.7719999999999999e+001 -1.2129000000000001e+002,
2.50E+05,4.30E+00,2.10E+01,1.49E+03,2.71E+02,7.81E+02,2.55E+02,3.7670000000000002e+001 -1.2131999999999999e+002,
2.94E+05,4.66E+00,1.40E+01,1.59E+03,2.92E+02,8.87E+02,2.87E+02,3.7579999999999998e+001 -1.2147000000000000e+002,
2.49E+05,3.82E+00,1.40E+01,5.02E+03,9.09E+02,2.11E+03,7.96E+02,3.5689999999999998e+001 -1.2090000000000001e+002,
1.54E+05,3.23E+00,1.10E+01,9.00E+03,1.70E+03,1.83E+03,7.56E+02,3.5759999999999998e+001 -1.2093000000000001e+002,
9.06E+04,2.22E+00,1.50E+01,1.91E+03,4.25E+02,1.13E+03,4.21E+02,3.5759999999999998e+001 -1.2070000000000000e+002,
1.45E+05,1.63E+00,1.40E+01,3.49E+03,8.89E+02,2.35E+03,7.96E+02,3.5649999999999999e+001 -1.2069000000000000e+002,
1.14E+05,2.01E+00,3.80E+01,2.56E+03,5.46E+02,1.30E+03,4.81E+02,3.5640000000000001e+001 -1.2069000000000000e+002,
1.40E+05,2.46E+00,4.30E+01,3.04E+03,6.52E+02,1.46E+03,6.08E+02,3.5619999999999997e+001 -1.2069000000000000e+002,
1.62E+05,2.92E+00,3.50E+01,3.45E+03,7.13E+02,1.55E+03,6.53E+02,3.5619999999999997e+001 -1.2069000000000000e+002,
1.95E+05,3.35E+00,3.10E+01,3.48E+03,6.44E+02,1.48E+03,5.67E+02,3.5630000000000003e+001 -1.2072000000000000e+002,
2.57E+05,4.28E+00,8.00E+00,2.69E+03,4.10E+02,1.09E+03,3.81E+02,3.5630000000000003e+001 -1.2067000000000000e+002,
1.68E+05,3.87E+00,6.00E+00,1.28E+04,2.44E+03,6.09E+03,2.16E+03,3.5619999999999997e+001 -1.2067000000000000e+002,
1.14E+05,2.65E+00,9.00E+00,5.78E+03,1.18E+03,3.03E+03,1.13E+03,3.5590000000000003e+001 -1.2063000000000000e+002,
1.58E+05,2.99E+00,9.00E+00,3.47E+03,6.73E+02,2.36E+03,6.19E+02,3.5649999999999999e+001 -1.2064000000000000e+002,
1.63E+05,3.73E+00,9.00E+00,4.27E+03,7.85E+02,2.07E+03,6.91E+02,3.5740000000000002e+001 -1.2047000000000000e+002,
1.42E+05,2.81E+00,1.50E+01,4.76E+03,8.71E+02,2.46E+03,7.34E+02,3.5560000000000002e+001 -1.2029000000000001e+002,
2.07E+05,4.47E+00,1.30E+01,4.46E+03,7.64E+02,1.80E+03,6.40E+02,3.5600000000000001e+001 -1.2059999999999999e+002,
2.65E+05,3.24E+00,9.00E+00,6.04E+03,1.22E+03,2.24E+03,9.72E+02,3.5520000000000003e+001 -1.2111000000000000e+002,
2.71E+05,3.80E+00,1.30E+01,5.38E+03,1.07E+03,1.88E+03,7.96E+02,3.5549999999999997e+001 -1.2114000000000000e+002,
3.21E+05,3.48E+00,1.60E+01,4.11E+03,7.98E+02,1.30E+03,6.26E+02,3.5579999999999998e+001 -1.2112000000000000e+002,
2.79E+05,3.69E+00,2.30E+01,2.06E+03,3.54E+02,6.36E+02,2.78E+02,3.5399999999999999e+001 -1.2092000000000000e+002,
1.84E+05,2.31E+00,2.70E+01,3.49E+03,9.09E+02,1.48E+03,6.66E+02,3.5380000000000003e+001 -1.2084999999999999e+002,
1.88E+05,2.73E+00,2.30E+01,1.66E+03,3.55E+02,6.29E+02,2.79E+02,3.5390000000000001e+001 -1.2086000000000000e+002,
1.86E+05,2.70E+00,2.10E+01,2.79E+03,6.41E+02,1.11E+03,5.01E+02,3.5399999999999999e+001 -1.2086000000000000e+002,
2.78E+05,3.02E+00,1.60E+01,2.17E+03,4.44E+02,7.82E+02,3.74E+02,3.5409999999999997e+001 -1.2087000000000000e+002,
2.79E+05,3.77E+00,1.80E+01,3.42E+03,6.86E+02,9.70E+02,4.53E+02,3.5420000000000002e+001 -1.2094000000000000e+002,
2.84E+05,2.69E+00,3.00E+01,6.35E+03,1.41E+03,1.77E+03,8.87E+02,3.5439999999999998e+001 -1.2095000000000000e+002,
2.27E+05,2.82E+00,2.10E+01,1.03E+03,1.95E+02,5.88E+02,1.87E+02,3.5369999999999997e+001 -1.2084999999999999e+002,
2.67E+05,2.73E+00,2.80E+01,4.32E+03,8.86E+02,1.65E+03,7.05E+02,3.5359999999999999e+001 -1.2083000000000000e+002,
2.21E+05,2.62E+00,2.70E+01,2.86E+03,7.11E+02,9.30E+02,5.33E+02,3.5350000000000001e+001 -1.2084000000000000e+002,
2.00E+05,2.56E+00,3.40E+01,3.28E+03,7.14E+02,1.40E+03,6.46E+02,3.5369999999999997e+001 -1.2084000000000000e+002,
2.27E+05,1.65E+00,2.90E+01,2.05E+03,5.88E+02,8.46E+02,4.10E+02,3.5369999999999997e+001 -1.2089000000000000e+002,
2.08E+05,3.64E+00,1.50E+01,3.28E+03,6.70E+02,1.52E+03,6.13E+02,3.5329999999999998e+001 -1.2084000000000000e+002,
1.93E+05,4.48E+00,1.40E+01,4.16E+03,7.87E+02,2.11E+03,7.55E+02,3.5329999999999998e+001 -1.2083000000000000e+002,
2.16E+05,3.40E+00,1.20E+01,3.52E+03,6.83E+02,1.78E+03,6.62E+02,3.5320000000000000e+001 -1.2081999999999999e+002,
1.83E+05,3.22E+00,1.10E+01,3.25E+03,7.01E+02,1.81E+03,6.60E+02,3.5320000000000000e+001 -1.2083000000000000e+002,
1.90E+05,3.48E+00,1.50E+01,2.42E+03,5.38E+02,1.28E+03,5.22E+02,3.5320000000000000e+001 -1.2084000000000000e+002,
2.66E+05,3.59E+00,1.60E+01,1.58E+03,2.87E+02,5.95E+02,2.62E+02,3.5329999999999998e+001 -1.2090000000000001e+002,
1.84E+05,3.53E+00,1.70E+01,4.20E+03,8.02E+02,1.66E+03,7.32E+02,3.5320000000000000e+001 -1.2084000000000000e+002,
1.96E+05,2.85E+00,2.30E+01,3.10E+03,6.03E+02,1.52E+03,6.09E+02,3.5310000000000002e+001 -1.2084000000000000e+002,
3.18E+05,4.94E+00,1.50E+01,2.06E+03,3.27E+02,7.81E+02,3.16E+02,3.5299999999999997e+001 -1.2084000000000000e+002,
2.94E+05,2.52E+00,1.60E+01,3.92E+03,6.99E+02,1.33E+03,6.38E+02,3.5310000000000002e+001 -1.2081999999999999e+002,
3.30E+05,3.59E+00,2.00E+01,2.20E+03,3.93E+02,9.96E+02,3.65E+02,3.5329999999999998e+001 -1.2080000000000000e+002,
2.05E+05,3.21E+00,2.00E+01,3.39E+03,7.04E+02,1.31E+03,5.20E+02,3.5600000000000001e+001 -1.2109999999999999e+002,
2.50E+05,3.18E+00,3.60E+01,1.94E+03,3.15E+02,8.50E+02,2.98E+02,3.5289999999999999e+001 -1.2065000000000001e+002,
2.54E+05,1.96E+00,2.30E+01,1.93E+03,4.87E+02,1.38E+03,4.72E+02,3.5289999999999999e+001 -1.2066000000000000e+002,
1.95E+05,1.70E+00,1.60E+01,2.27E+03,6.29E+02,1.69E+03,6.49E+02,3.5289999999999999e+001 -1.2066000000000000e+002,
5.00E+05,7.03E-01,1.90E+01,1.54E+03,7.15E+02,1.80E+03,6.35E+02,3.5299999999999997e+001 -1.2067000000000000e+002,
3.00E+05,1.03E+00,2.00E+01,6.26E+02,2.12E+02,3.57E+03,2.61E+02,3.5320000000000000e+001 -1.2065000000000001e+002,
3.29E+05,6.31E+00,2.80E+01,3.95E+03,5.92E+02,1.47E+03,5.71E+02,3.5280000000000001e+001 -1.2062000000000000e+002,
2.23E+05,1.45E+00,2.90E+01,1.79E+03,4.81E+02,1.34E+03,4.72E+02,3.5289999999999999e+001 -1.2065000000000001e+002,
1.66E+05,2.55E+00,3.20E+01,8.96E+02,2.40E+02,5.48E+02,2.31E+02,3.5280000000000001e+001 -1.2065000000000001e+002,
2.59E+05,4.24E+00,2.70E+01,2.03E+03,3.41E+02,7.68E+02,3.16E+02,3.5270000000000003e+001 -1.2065000000000001e+002,
2.26E+05,2.51E+00,1.50E+01,2.37E+03,5.38E+02,1.45E+03,4.90E+02,3.5270000000000003e+001 -1.2065000000000001e+002,
2.22E+05,2.15E+00,2.10E+01,3.30E+03,7.16E+02,1.86E+03,6.87E+02,3.5259999999999998e+001 -1.2064000000000000e+002,
2.51E+05,5.16E+00,2.30E+01,1.63E+03,2.53E+02,7.04E+02,2.63E+02,3.5270000000000003e+001 -1.2063000000000000e+002,
2.33E+05,2.08E+00,3.90E+01,2.16E+03,6.52E+02,1.15E+03,5.99E+02,3.5289999999999999e+001 -1.2066000000000000e+002,
2.10E+05,1.40E+00,3.10E+01,2.77E+03,8.44E+02,1.36E+03,7.94E+02,3.5280000000000001e+001 -1.2066000000000000e+002,
2.06E+05,2.18E+00,4.60E+01,2.05E+03,5.02E+02,1.17E+03,4.94E+02,3.5280000000000001e+001 -1.2066000000000000e+002,
2.27E+05,2.62E+00,5.20E+01,2.25E+03,6.42E+02,1.24E+03,5.90E+02,3.5270000000000003e+001 -1.2065000000000001e+002,
